CODIGO;CODIGO EQUIVALENTE;LOCALIZAÇÃO;QUANTIDADE;;FORNECEDOR;FAMILIA;OBSER;;;ENTRADA;SAIDA;
CODIGO;CODIGO EQUIVALENTE;LOCALIZAÇAO;QUANTIDADE;QTD;FORNECEDOR;FAMILIA;OBSER;Coluna9;DESCRICAO;ENTRADA;SAIDA;O
1606XL240E;1606XL240E;F 14;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1606XL480E;1606XL480E;F 14;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1606XLB120E;1606XLB120E;F 14;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1606XLBUFFER;1606XLBUFFER;F 14;3;0;ALLEN BRADLEY;;1 F\CX;#N/D;;3;0;
1606XLDNET4;1606XLDNET4;F 14;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1606XLE120E;1606XLE120E;F 14;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1606XLE120E2;1606XLE120E2;F 14;2;0;ALLEN BRADLEY;;1 F/CX;#N/D;;2;0;
1606XLE240E;1606XLE240E;F 14;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1606XLP25A;1606XLP25A;F 14;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1606XLP50E;1606XLP50E;F 14;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1606XLP72E;1606XLP72E;F 14;0;0;ALLEN BRADLEY;;;#N/D;;2;2;
1606XLP90E2;1606XLP90E2;F 14;2;0;ALLEN BRADLEY;;1 F/CX;#N/D;;2;0;
1606XLRED20-30;1606XLRED20-30;F 14;1;0;ALLEN BRADLEY;;F\CX;#N/D;;1;0;
1606XLRED40;1606XLRED40;F 14;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1606XLS120E;1606XLS120E;F 14;0;CERTO;ALLEN BRADLEY;;;#N/D;;0;0;
1606XLS240E;1606XLS240E;F 14;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1606XLS480E3;1606XLS480E3;F 14;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1609U500E;1609U500E;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
160DN2;160DN2;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
165LTTM5TM5;1SNA216110R2200;N/A;18;0;ETE;;;#N/D;;18;0;
1694-PFA1244;1694-PFA1244;F;5;0;ALLEN BRADLEY;;;#N/D;;5;0;
16NHG000B690;16NHG000B690;N/A;2;0;BUSMANN;;16A X 690V;#N/D;;2;0;
170M1518;170M1518;N/A;1;0;BUSMANN;;125AX690V;#N/D;;1;0;
170M1558ABB;1SCA080880R1001;D 26;0;0;ABB;FUSIVEL ULTRARRAPIDO;;#N/D;;0;0;C
170M1559ABB;1SCA080881R1001 ;D 26;6;0;ABB;FUSIVEL ULTRARRAPIDO;16A X 690V;; B ;6;0;C
170M1560ABB;1SCA080882R1001;D 26;0;0;ABB;FUSIVEL ULTRARRAPIDO;20AX690V;#N/D;;0;0;C
170M1561ABB;1SCA080883R1001;D 26;3;0;ABB;FUSIVEL ULTRARRAPIDO;10A X 690V;#N/D; B ;3;0;C
170M1562ABB;1SCA080884R1001;D 26;1;0;ABB;FUSIVEL ULTRARRAPIDO;32A X 690V;#N/D; B ;1;0;C
170M1563ABB;1SCA080885R1001;D 26;0;0;ABB;FUSIVEL ULTRARRAPIDO;40A X 690V;#N/D;;8;8;
170M1564ABB;1SCA080886R1001;D 26;0;0;ABB;FUSIVEL ULTRARRAPIDO;50A X 690V;#N/D;;0;0;C
170M1565ABB;1SCA080887R1001;D 20;15;CERTO;ABB;FUSIVEL ULTRARRAPIDO;63A X 690V;#N/D; B ;18;3;
170M1566ABB;1SCA080888R1001;D 26;3;0;ABB;FUSIVEL ULTRARRAPIDO;80A X 690V;#N/D; B ;6;3;
170M1567ABB;1SCA080889R1001;D 26;0;0;ABB;FUSIVEL ULTRARRAPIDO;100A X 690V;#N/D;;3;3;C
170M1568ABB;1SCA080890R1001;D 26;3;0;ABB;FUSIVEL ULTRARRAPIDO;125A X 690V;#N/D; B ;3;0;C
170M1569ABB;1SCA080891R1001;D 26;12;0;ABB;FUSIVEL ULTRARRAPIDO;160A X 690V;#N/D; B ;12;0;C
170M1570ABB;1SCA080892R1001;D 26;5;0;ABB;FUSIVEL ULTRARRAPIDO;;#N/D; B ;6;1;
170M1572ABB;1SCA080894R1001;D 26;0;0;ABB;FUSIVEL ULTRARRAPIDO;315A X 690V;#N/D;;0;0;C
170M3813;170M3813;D 26;6;0;BUSMANN;;125AX660V;#N/D;;6;0;
170M3814ABB;170M3814ABB;N/A;6;CERTO;ABB;FUSIVEL ULTRARRAPIDO;;#N/D; B ;6;0;C
170M3816ABB;1SCA080902R1001;D  26;5;0;ABB;FUSIVEL ULTRARRAPIDO;;#N/D; B ;6;1;
170M3817ABB;1SCA080903R1001;D 26;2;0;ABB;FUSIVEL ULTRARRAPIDO;315A X 690V;#N/D; B ;2;0;C
170M3819ABB;1SCA080905R1001;D  26;0;0;ABB;FUSIVEL ULTRARRAPIDO;400A X 690V;#N/D;;0;0;C
170M4390;3AUA0000114933;ARMARIO 01;1;0;ABB;FUSIVEL ULTRARRAPIDO;;;;1;0;C
170M4908-ABB;68988900;ARMARIO 01;0;0;ABB;FUSIVEL ULTRARRAPIDO;                                         FUSIVEL ;;;2;2;
170M5015;170M5015;D  26;1;0;BUSMANN;;900AX690V;#N/D;;1;0;
170M5808ABB;1SCA080906R1001;D  26;3;0;ABB;FUSIVEL ULTRARRAPIDO;400A X 690V;#N/D; B ;3;0;C
170M5809ABB;1SCA080907R1001;D  26;18;0;ABB;FUSIVEL ULTRARRAPIDO;450A X 690V;#N/D; B ;18;0;C
170M5812ABB;1SCA080910R1001 ;D  26;15;0;ABB;FUSIVEL ULTRARRAPIDO;630A X 690V;#N/D; B ;15;0;C
170M5813ABB;1SCA080911R1001;D  26;0;0;ABB;FUSIVEL ULTRARRAPIDO;700AX 690V;#N/D;;3;3;
170M6166;170M6166;N/A;5;0;BUSMANN;;1250AX690V;#N/D;;5;0;
170M6663;170M6663;N/A;3;0;BUSMANN;;900AX690V;#N/D;;3;0;
170M6665;170M6665;N/A;0;0;BUSMANN;;1100AX690/700V;#N/D;;0;0;
170M8550;170M8550;D 25;3;0;BUSMANN;;1600AX690V;#N/D;;3;0;
170M8554DABB;1SCA080919R1001;N/A;2;0;ABB;;1250AX690V;#N/D; B ;2;0;C
17301A407;17301A407;N/A;1;0;ABB;;;#N/D; C ;1;0;C
1732DSIB8;1732DSIB8;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1732EIB16M12R;1732EIB16M12R;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1732ESIB12XOB4;1732ESIB12XOB4;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1734-ACNR;1734-ACNR;F 03;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1734-ADN;1734-ADN;F 03;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
1734-AENT;1734-AENT;F 03;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1734-AENTR;1734-AENTR;F 03;0;CERTO;ALLEN BRADLEY;;;#N/D;;0;0;
1734-ARM;1734-ARM;F 03;1;0;ALLEN BRADLEY;;F/CX;#N/D;;1;0;
1734-EP24DC;1734-EP24DC;F 03;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1734-FPD;1734-FPD;F 03;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
1734-IB2;1734-IB2;F 03;1;0;ALLEN BRADLEY;;F\CX;#N/D;;1;0;
1734-IB4;1734-IB4;F 03;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
1734-IB8;1734-IB8;F 03;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1734-IB8S;1734-IB8S;F 03;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1734-IE2C;1734-IE2C;F 03;0;0;ALLEN BRADLEY;;F/CX;#N/D;;0;0;
1734-IE2V;1734-IE2V;F 03;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1734-IE4C;1734-IE4C;F 03;3;0;ALLEN BRADLEY;;;#N/D;;4;1;
1734-IM4;1734-IM4;F 03;2;0;ALLEN BRADLEY;;1 F/CX;#N/D;;2;0;
1734-IT2I;1734-IT2I;F 03;1;0;ALLEN BRADLEY;;F/CX;#N/D;;1;0;
1734-IV8;1734-IV8;F 03;9;0;ALLEN BRADLEY;;;#N/D;;9;0;
1734-MB;1734-MB;F 03;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1734-OB2;1734-OB2;F 03;9;0;ALLEN BRADLEY;;;#N/D;;9;0;
1734-OB4;1734-OB4;F 03;3;0;ALLEN BRADLEY;;;#N/D;;3;0;
1734-OB4E;1734-OB4E;F 03;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1734OB8;1734OB8;F 03;0;CERTO;ALLEN BRADLEY;;F/CX;#N/D;;0;0;
1734-OB8E;1734-OB8E;F 03;0;0;ALLEN BRADLEY;;1 F/CX;#N/D;;0;0;
1734-OB8S;1734-OB8S;F 03;1;0;ALLEN BRADLEY;;1 F/CX;#N/D;;1;0;
1734-OE2V;1734-OE2V;F 03;12;0;ALLEN BRADLEY;;;#N/D;;12;0;
1734-OW2;1734-OW2;F 03;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
1734-OW4;1734-OW4;F 03;4;0;ALLEN BRADLEY;;;#N/D;;4;0;
1734-RTB;1734-RTB;F 03;55;0;ALLEN BRADLEY;;;#N/D;;55;0;
1734-RTB3;1734-RTB3;F 03;2;0;ALLEN BRADLEY;;FORA DA CAIXA;#N/D;;2;0;
1734-TB;1734-TB;F 03;13;0;ALLEN BRADLEY;;9 F/CX;#N/D;;13;0;
1734-TB3;1734-TB3;F 03;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1734-TB3S;1734-TB3S;F 03;16;0;ALLEN BRADLEY;;;#N/D;;16;0;
1734-TBS;1734-TBS;F 03;12;0;ALLEN BRADLEY;;17 F/CX;#N/D;;14;2;
1734-TOP;1734-TOP;F 03;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1734-TOP3S;1734-TOP3S;F 03;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1734-VHSC;1734-VHSC;F 03;1;0;ALLEN BRADLEY;;FORA DA CAIXA;#N/D;;1;0;
1734-VTM;1734-VTM;F 03;1;0;ALLEN BRADLEY;;F/CX;#N/D;;1;0;
1746A7;1746A7;F 09;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1746BAS;1746BAS;F 09;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
1746BAS-BATERY;1746BAS-BATERY;F 09;2;0;ALLEN BRADLEY;;F\CX;#N/D;;2;0;
1746IB16;1746IB16;F 09;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1746IB32;1746IB32;F 09;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1746IB8;1746IB8;F 09;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1746IM16;1746IM16;F 09;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1746ITB16;1746ITB16;F 09;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1746-NI4;1746-NI4;F 09;1;0;ALLEN BRADLEY;;F\CX ;#N/D;;1;0;
1746NIO4I;1746NIO4I;F 09;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1746NIOAI;1746NIOAI;F 09;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1746NO4I;1746NO4I;F 09;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1746OA16;1746OA16;F 09;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
1746OB16;1746OB16;F 09;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1746OB8;1746OB8;F 09;1;0;ALLEN BRADLEY;; F\CX ;#N/D;;1;0;
1746OW16;1746OW16;CAIXA 01;0;0;ALLEN BRADLEY;;F\CX;#N/D;;0;0;
1747BA;1747BA;F 09;9;0;ALLEN BRADLEY;;;#N/D;;16;7;
1747C20;1747C20;F;3;0;ALLEN BRADLEY;;F\CX;#N/D;;3;0;
1747CP3;1747CP3;F;0;0;ALLEN BRADLEY;;F\CX;#N/D;;0;0;
1747L551;1747L551;F;0;0;ALLEN BRADLEY;;*SS1FH6BC*;#N/D;;0;0;
1747PIC;1747PIC;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1756-A10;1756-A10;F 12;1;0;ALLEN BRADLEY;;sem etiqueta;#N/D;;1;0;
1756-A13K;1756-A13K;F 12;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1756-A4;1756-A4;F 12;3;0;ALLEN BRADLEY;;;#N/D;;3;0;
1756-A7;1756-A7;F 12;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1756-A7K;1756-A7K;F 12;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1756-BA1;1756-BA1;F 10;0;0;ALLEN BRADLEY;;4 SEM CAIXA;#N/D;;0;0;
1756-BA2;1756-BA2;F 10;5;0;ALLEN BRADLEY;;;#N/D;;8;3;
1756-BATM;1756-BATM;F 12;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1756-CN2/A;1756-CN2/A;F 11;0;0;ALLEN BRADLEY;;;#N/D;;2;2;
1756-CN2/B;1756-CN2/B;F 11;1;0;ALLEN BRADLEY;;S/EMBALAGEM;#N/D;;1;0;
1756-CN2R/B;1756-CN2R/B;F 11;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1756CN2R/C;1756CN2R/C;F 11;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1756-CNB;1756-CNB;F 11;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1756-CNBR;1756-CNBR;F 11;0;0;ALLEN BRADLEY;;C\AB;#N/D;;0;0;
1756-CPR2;1756-CPR2;F 10;4;0;ALLEN BRADLEY;;;#N/D;;4;0;
1756-DHRIO;1756-DHRIO;F 12;1;0;ALLEN BRADLEY;;SEM CAIXA / SEM MANUAL ;#N/D;;1;0;
1756-EN2T;1756-EN2T;F 11;1;CERTO;ALLEN BRADLEY;;;#N/D;;1;0;
1756-IA16;1756-IA16;F 11;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1756-IB16;1756-IB16;F 11;17;0;ALLEN BRADLEY;;5 F/ DA CAIXA ( LOCALIZADO NA CAIXA 01);#N/D;;17;0;
1756-IB16;1756-IB16;F 12;17;0;ALLEN BRADLEY;;;#N/D;;17;0;
1756-IB32;1756-IB32;F 11;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1756-IB32K;1756-IB32K;F 11;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1756-IF16;1756-IF16;F 11;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1756-IF16H;1756-IF16H;F 11;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1756-IF16HK;1756-IF16HK;F 10;1;0;ALLEN BRADLEY;;MODULO DE ENTRADA ANALÓGICA;#N/D;;1;0;
1756-IF6I;1756-IF6I;F 11;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1756-IF8;1756-IF8;F 11;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1756-IR6I;1756-IR6I;F 12;1;0;ALLEN BRADLEY;;F/CX;#N/D;;1;0;
1756-IT6I;1756-IT6I;F 12;1;0;ALLEN BRADLEY;;F/CX - ;#N/D;;1;0;
1756-L61;1756-L61;F 10;1;0;ALLEN BRADLEY;;CX.ABERTA;#N/D;;1;0;
1756-L61S;1756-L61S;F 10;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1756-L63;1756-L63;F 1O;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1756-L72;1756-L72;F 10;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
1756-L73;1756-L73;F 10;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1756-M23;1756-M23;F 10;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1756-N2;1756-N2;F 10;6;0;ALLEN BRADLEY;;;#N/D;;6;0;
1756OA16;1756OA16;F 11;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1756OB16D;1756OB16D;F 11;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1756OB16E;1756OB16E;F 11;2;0;ALLEN BRADLEY;;CX/ABERTA;#N/D;;2;0;
1756OB16I;1756OB16I;F 11;1;0;ALLEN BRADLEY;;;#N/D;;2;1;
1756OB16IK;1756OB16IK;F 11;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
1756OB32;1756OB32;F 11;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1756OB32K;1756OB32K;F 11;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1756OF8;1756OF8;F 11;0;0;ALLEN BRADLEY;;;;;1;1;
1756-OF8I;1756-OF8I;F 11;0;0;ALLEN BRADLEY;;;#N/D;;1;1;
1756OW16;1756OW16;F 12;1;0;ALLEN BRADLEY;;S/CX;#N/D;;1;0;
1756OW16I;1756OW16I;F 11;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
1756PB72;1756PB72;F 12;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1756PB72K;1756PB72K;F 12;0;CERTO;ALLEN BRADLEY;;1 S/CX;#N/D;;0;0;
1756PB75R;1756PB75R;F 12;2;0;ALLEN BRADLEY;;1 S/CX - CAIXA SEM ETIQUETA;#N/D;;2;0;
1756PSCA2;1756PSCA2;F 11;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
1756RMC1;1756RMC1;F 12;7;0;ALLEN BRADLEY;;1 CX/ABERTA;#N/D;;7;0;
1756TBCH;1756TBCH;F 10;9;0;ALLEN BRADLEY;;;#N/D;;9;0;
1756TBE;1756TBE;F 10;63;0;ALLEN BRADLEY;;C/AB;#N/D;;63;0;
1756TBNH;PLUG ESTANDARD COVER;F 10;3;0;ALLEN BRADLEY;;FORA DA CAIXA /COM DETALHE  ;#N/D;;3;0;
1757SRC1;1757SRC1;F 12;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1757SRC3;1757SRC3;F 12;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1760L12BWB;1760L12BWB;F 15;3;0;ALLEN BRADLEY;;;#N/D;;3;0;
1760L12BWBND;1760L12BWBND;F 15;5;0;ALLEN BRADLEY;;;#N/D;;5;0;
1760L18BWBEX;1760L18BWBEX;F 15;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1761-CBL-PM-02;CABO CINZA1;F;0;0;ALLEN BRADLEY;;;#N/D;;4;4;
1762IF2OF2;1762IF2OF2;F 15;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1762-IT4;1762-IT4;F 15;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1762L24AWA;1762L24AWA;F 15;0;0;ALLEN BRADLEY;;SEM CX;#N/D;;0;0;
1762L24BWAR;1762L24BWAR;F 15;1;0;ALLEN BRADLEY;;1 FORA DA CAIXA;#N/D;;1;0;
1762L24BXB;1762L24BXB;F 15;1;0;ALLEN BRADLEY;;SEM CX;#N/D;;1;0;
1762L40AWA;1762L40AWA;F 15;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1762L40BWA;1762L40BWA;F 15;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1762OF4;1762OF4;F 15;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1763BA;1763BA;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1763L16BBB;1763L16BBB;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1764LSP;1764LSP;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1766L32AWA;1766L32AWA;F 15;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1766L32BWA;1766L32BWA;F 15;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1766L32BXBA;1766L32BXBA;F 15;1;0;ALLEN BRADLEY;;CAIXA RASURADA;#N/D;;1;0;
1768ENBT;1768ENBT;F 16;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1768L43;1768L43;F 16;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1768PB3;1768PB3;F 16;0;0;ALLEN BRADLEY;;C\AB;#N/D;;0;0;
1769AENTR;1769AENTR;F;0;0;ALLEN BRADLEY;;FORA DA CAIXA;#N/D;;0;0;
1769ARM;1769ARM;F 16;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
1769ASCII;1769ASCII;F 16;3;0;ALLEN BRADLEY;;S/EMBALAGEM;#N/D;;3;0;
1769BA;1769BA;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1769CRL3A;1769CRL3A;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1769CRR3;1769CRR3;F 16;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1769ECL;1769ECL;F 16;5;0;ALLEN BRADLEY;;1PÇ - S/EMBALAGEM;#N/D;;5;0;
1769ECR;1769ECR;CAIXA 01;0;0;ALLEN BRADLEY;;F/CAIXA;#N/D;;0;0;
1769ERM;1769ERM;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1769IF4;1769IF4;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1769IF8;1769IF8;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1769IQ16;1769IQ16;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1769IQ16F;1769IQ16F;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1769IQ32;1769IQ32;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1769L32E;1769L32E;F 16;0;0;ALLEN BRADLEY;;CAIXA DETONADA;#N/D;;0;0;
1769L33ERM;1769L33ERM;F;0;0;ALLEN BRADLEY;;caixa aberta;#N/D;;0;0;
1769L36ERM;1769L36ERM;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1769OB16;1769OB16;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1769OB16P;1769OB16P;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1769OB32;1769OB32;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1769OF2;1769OF2;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1769OF4;1769OF4;F 16;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1769OW16;1769OW16;F 16;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1769PA2;1769PA2;CAIXA 01;0;0;ALLEN BRADLEY;;F/CAIXA;#N/D;;0;0;
1769PA4;1769PA4;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1769PB2;1769PB2;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1769PB4;1769PB4;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1769SDN;1769SDN;F 16;0;CERTO;ALLEN BRADLEY;;;#N/D;;0;0;
176F3166;176F3166;N/A;2;0;DANFOSS;;;#N/D;;2;0;
176F3167;176F3167;N/A;1;0;DANFOSS;;;#N/D;;1;0;
1770XYB;1770XYB;F 06;6;0;ALLEN BRADLEY;;3PÇs F\CX;#N/D;;6;0;
1770XYC;1770XYC;F 06;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1770XYV;1770XYV;F 06;32;0;ALLEN BRADLEY;;;#N/D;;32;0;
1771ASB;1771ASB;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1771N0C;1771N0C;F 05;1;0;ALLEN BRADLEY;;F\CX;#N/D;;1;0;
1771OC;1771OC;F;2;0;ALLEN BRADLEY;;F\CX;#N/D;;2;0;
1771OFE2;1771OFE2;F 05;4;0;ALLEN BRADLEY;;F\CX;#N/D;;4;0;
1771OFE2K;1771OFE2K;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1771P4RK;1771P4RK;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1771P4SK;1771P4SK;F;1;0;ALLEN BRADLEY;;C\AB;#N/D;;1;0;
1771P5;1771P5;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1771P5EK;1771P5EK;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1771WB;1771WB;F 06;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
1783BMS06TA;1783BMS06TA;F 17;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1783BMS10CGP;1783BMS10CGP;F 17;9;0;ALLEN BRADLEY;;;#N/D;;9;0;
1783EMS04T;1783EMS04T;F 17;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
1783ETAP;1783ETAP;F 17;3;0;ALLEN BRADLEY;;;#N/D;;3;0;
1783MCF;1783MCF;F 17;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1783MS06T;1783MS06T;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1783MS10T;1783MS10T;F 17;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1783-MX08T;1783-MX08T;F 17;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1783NATR;1783NATR;F 17;2;0;ALLEN BRADLEY;;;#N/D;;2;0;
1783SFP100FX;1783SFP100FX;F 17;3;0;ALLEN BRADLEY;;1  CAIXA ABERTA;#N/D;;5;2;
1783SFP100LX;1783SFP100LX;;0;0;ALLEN BRADLEY;;F\CX;#N/D;;0;0;
1783SFP100T;1783SFP100T;F 17;1;0;ALLEN BRADLEY;; CAIXA ABERTA;#N/D;;1;0;
1783SFP1GSX;1783SFP1GSX;;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1783US16T;1783US16T;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1783US5TA;1783US5TA;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1783US5TB;1783US5TB;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1783US6T2F;1783US6T2F;F 17;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1783US6TG2CG;1783US6TG2CG;F 17;1;0;ALLEN BRADLEY;;1 caixa aberta;#N/D;;1;0;
1783US7T1F;1783US7T1F;F 17;0;0;ALLEN BRADLEY;;2 caixa aberta;#N/D;;1;1;
1783US8T;1783US8T;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1784CF128;1784CF128;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1784CF64;1784CF64;F;0;0;ALLEN BRADLEY;;;#N/D;;0;0;
1784SD2;1784SD2;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1786BNC;1786BNC;F 04;0;0;ALLEN BRADLEY;;;#N/D;;34;34;
1786BNCJ;1786BNCJ;F 04;1;0;ALLEN BRADLEY;;F\CX;#N/D;;1;0;
1786BNCP;1786BNCP;F 04;50;0;ALLEN BRADLEY;;;#N/D;;50;0;
1786RPA;1786RPA;F 04;1;0;ALLEN BRADLEY;;F\CX;#N/D;;1;0;
1786RPFRL/B;1786RPFRL/B;F 02;3;0;ALLEN BRADLEY;;S/EMBALAGEM;#N/D;;3;0;
1786TNCL10;1786TNCL10;F;30;0;ALLEN BRADLEY;;;#N/D;;30;0;
1786TPS;1786TPS;F;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1786XT;1786XT;F 04;52;0;ALLEN BRADLEY;;;#N/D;;52;0;
1787PLUG10R;1787PLUG10R;F 04;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1787USADPTR;1787USADPTR;F 04;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1788EN2DN;1788EN2DN;F 04;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
1790DTN0C2;1790DTN0C2;F 05;1;0;ALLEN BRADLEY;;;#N/D;;1;0;
